循环次数,Time,Voltage,剩余寿命(RUL)
285,1894.84,3.98,823
286,1893.53,3.981,822
287,1891.5,3.98,821
288,1890.5,3.98,820
289,1889.5,3.98,819
290,1887.72,3.98,818
291,1885.97,3.98,817
292,1884.28,3.979,816
293,1882.56,3.979,815
294,1880.88,3.979,814
295,1879.31,3.979,813
296,1877.41,3.979,812
297,1876.41,3.979,811
298,1874.38,3.979,810
299,1873.03,3.979,809
300,1872.03,3.979,808
301,1870.56,3.978,807
302,1867.25,3.985,806
303,198108.96,4.266,805
304,1913.63,3.975,804
305,1917.79,3.978,803
306,1916.93,3.979,802
307,1914.21,3.979,801
308,1911.71,3.98,800
309,1908.99,3.98,799
310,1906.27,3.98,798
311,1903.58,3.98,797
312,1899.81,3.979,796
313,1908.76,3.983,795
314,1895.97,3.981,794
315,1891.97,3.98,793
316,1884.0,3.98,792
317,1886.69,3.979,791
318,1884.22,3.979,790
319,1882.38,3.979,789
320,1880.31,3.979,788
321,1878.5,3.979,787
322,1876.12,3.979,786
323,1874.39,3.979,785
324,1872.44,3.979,784
325,1870.08,3.978,783
326,1866.97,3.977,782
327,1861.94,3.982,781
328,1865.66,3.973,780
329,1870.09,3.977,779
330,1868.5,3.977,778
331,1865.84,3.977,777
332,1862.81,3.977,776
333,1859.25,3.977,775
334,1857.75,3.977,774
335,1855.59,3.977,773
336,1853.88,3.977,772
337,1852.28,3.977,771
338,1850.53,3.977,770
339,1849.38,3.977,769
340,1847.59,3.977,768
341,1845.47,3.977,767
342,1843.59,3.976,766
343,1841.22,3.976,765
344,1839.62,3.976,764
345,1837.88,3.975,763
346,1836.25,3.975,762
347,1835.59,3.975,761
348,1834.09,3.975,760
349,1832.38,3.974,759
350,1827.94,3.973,758
351,1821.56,3.978,757
352,1833.6,3.967,756
353,1835.81,3.97,755
354,1833.66,3.97,754
355,1830.24,3.97,753
356,1826.91,3.971,752
357,1824.67,3.971,751
358,1812.0,3.971,750
359,1820.32,3.971,749
360,1818.14,3.97,748
361,1815.96,3.97,747
362,1814.4,3.97,746
363,1812.76,3.97,745
364,336.0,3.97,744
381,1788.67,3.967,727
382,1787.3,3.968,726
383,1785.02,3.968,725
384,1783.23,3.968,724
385,1781.34,3.968,723
386,1779.88,3.968,722
387,1778.08,3.967,721
388,1776.88,3.967,720
389,1775.22,3.967,719
390,1773.56,3.967,718
391,1771.81,3.966,717
392,1770.59,3.967,716
393,1769.47,3.966,715
394,1767.53,3.966,714
395,1766.72,3.966,713
396,1764.69,3.965,712
397,1762.53,3.965,711
398,1754.09,3.967,710
399,196200.23,4.261,709
400,1789.54,3.955,708
401,1796.16,3.96,707
402,1796.45,3.961,706
403,1795.01,3.961,705
404,1791.84,3.961,704
405,1789.76,3.962,703
406,1786.15,3.961,702
407,1783.81,3.961,701
408,1780.73,3.961,700
409,1777.95,3.961,699
410,1774.94,3.961,698
411,1771.94,3.96,697
412,1769.75,3.961,696
413,1766.95,3.961,695
414,1764.36,3.96,694
415,1762.39,3.96,693
416,1759.45,3.96,692
417,1757.09,3.96,691
418,1754.05,3.959,690
419,1752.36,3.959,689
420,1749.59,3.959,688
421,1747.39,3.958,687
422,1744.83,3.958,686
423,1734.81,3.96,685
424,1742.94,3.953,684
425,1747.12,3.957,683
426,1745.59,3.957,682
429,1743.74,3.957,679
430,1742.34,3.958,678
431,1741.06,3.958,677
432,1738.94,3.958,676
433,1736.42,3.958,675
434,1734.56,3.958,674
435,1731.4,3.958,673
436,1729.34,3.958,672
437,1726.23,3.957,671
438,1716.0,3.958,670
439,1723.84,3.958,669
440,1722.27,3.958,668
441,1719.8,3.958,667
442,1718.17,3.957,666
443,1716.34,3.957,665
444,1714.88,3.957,664
445,1712.61,3.956,663
446,1710.01,3.956,662
447,1707.83,3.956,661
448,1705.28,3.956,660
449,1694.59,3.957,659
450,1725.41,3.949,658
451,1727.87,3.952,657
452,1716.0,3.953,656
453,1722.53,3.953,655
454,1719.14,3.953,654
455,1715.49,3.953,653
456,1712.38,3.953,652
457,1709.19,3.952,651
458,1706.34,3.952,650
459,1704.26,3.952,649
460,1701.19,3.952,648
461,1699.97,3.952,647
462,1697.47,3.951,646
463,1695.49,3.951,645
464,1694.11,3.951,644
465,1730.59,3.951,643
466,1723.0,3.948,642
467,1716.64,3.946,641
468,1676.55,3.946,640
469,1677.72,3.948,639
470,1678.69,3.948,638
471,1674.88,3.948,637
472,1671.97,3.948,636
474,1638.46,3.943,634
475,1640.99,3.945,633
476,1640.22,3.945,632
477,1638.59,3.945,631
478,1635.9,3.944,630
479,1633.79,3.944,629
480,1631.65,3.944,628
481,1629.27,3.943,627
482,1626.85,3.943,626
483,1625.05,3.943,625
484,1622.78,3.942,624
485,1621.54,3.942,623
486,1620.35,3.942,622
487,1618.94,3.942,621
488,1616.92,3.941,620
489,1614.59,3.941,619
490,1612.64,3.941,618
491,1609.48,3.94,617
492,1607.86,3.94,616
493,1606.72,3.941,615
494,1605.53,3.941,614
495,1603.91,3.94,613
496,1599.36,3.939,612
497,1591.14,3.94,611
498,194479.71,4.255,610
499,1628.9,3.928,609
500,1638.15,3.934,608
501,1641.34,3.937,607
502,1639.77,3.937,606
503,1638.69,3.938,605
504,1636.22,3.938,604
505,1633.51,3.937,603
506,1631.04,3.938,602
507,1628.7,3.938,601
508,1625.82,3.938,600
509,1623.62,3.938,599
510,1620.52,3.938,598
511,1618.62,3.938,597
512,1616.55,3.938,596
513,1614.25,3.938,595
514,1611.81,3.937,594
515,1609.22,3.937,593
516,1652.61,3.937,592
517,1644.31,3.934,591
518,1640.23,3.933,590
519,1637.28,3.933,589
520,1634.92,3.932,588
521,1632.42,3.932,587
522,1600.44,3.917,586
523,1614.38,3.915,585
524,1630.12,3.924,584
525,1635.81,3.928,583
526,1635.28,3.928,582
527,1632.84,3.929,581
528,1629.5,3.928,580
529,1625.75,3.927,579
530,1621.34,3.928,578
531,1618.12,3.927,577
532,1614.62,3.927,576
533,1612.81,3.927,575
534,1610.75,3.927,574
535,1609.09,3.927,573
536,1607.5,3.927,572
537,1604.91,3.926,571
538,1603.06,3.927,570
539,1602.34,3.927,569
540,1601.28,3.927,568
541,1600.25,3.927,567
542,1599.0,3.927,566
543,1597.97,3.927,565
544,1596.31,3.927,564
545,1594.84,3.927,563
546,1563.25,3.912,562
547,1576.81,3.911,561
548,1582.25,3.916,560
549,1591.75,3.914,559
550,1597.56,3.921,558
551,1595.31,3.921,557
552,1592.88,3.92,556
553,1589.06,3.921,555
554,1588.12,3.922,554
555,1583.81,3.921,553
556,1580.81,3.92,552
557,1581.69,3.922,551
558,1581.0,3.922,550
559,1579.81,3.922,549
560,1578.12,3.922,548
561,1576.69,3.922,547
562,1572.0,3.922,546
563,1574.38,3.921,545
564,1573.69,3.921,544
565,1572.75,3.921,543
566,1571.56,3.921,542
567,1570.0,3.921,541
568,1568.69,3.92,540
569,1566.12,3.92,539
570,1536.19,3.907,538
571,1546.0,3.904,537
572,1555.31,3.91,536
573,1555.31,3.911,535
574,1566.31,3.915,534
575,1567.31,3.916,533
576,1565.31,3.916,532
577,1562.44,3.915,531
578,1559.19,3.915,530
579,1556.5,3.915,529
580,1555.44,3.916,528
581,1552.5,3.915,527
582,1552.69,3.916,526
583,1552.06,3.915,525
584,1550.88,3.916,524
585,1550.56,3.916,523
586,1549.12,3.917,522
587,1547.88,3.917,521
588,1546.75,3.917,520
589,1545.62,3.917,519
590,1545.62,3.917,518
591,1544.06,3.916,517
592,1543.38,3.916,516
593,1542.5,3.917,515
594,1525.38,3.906,514
595,190115.8,4.246,513
596,1544.32,3.892,512
597,1562.37,3.904,511
598,1569.34,3.909,510
599,1571.36,3.911,509
600,1571.97,3.911,508
601,1572.06,3.913,507
602,1571.33,3.913,506
603,1570.37,3.914,505
604,1569.47,3.914,504
605,1567.01,3.913,503
606,1564.6,3.913,502
607,1562.34,3.912,501
608,1560.99,3.913,500
609,1559.3,3.912,499
610,1558.08,3.913,498
611,1556.98,3.912,497
612,1555.52,3.912,496
613,1553.77,3.912,495
614,1552.17,3.911,494
615,1550.44,3.91,493
616,1548.64,3.909,492
617,1546.77,3.908,491
618,1544.86,3.908,490
619,1503.47,3.89,489
620,1518.34,3.893,488
621,1533.62,3.9,487
622,1538.84,3.905,486
623,1537.94,3.906,485
624,1536.84,3.907,484
625,1534.59,3.907,483
626,1532.91,3.907,482
627,1531.0,3.907,481
628,1529.09,3.906,480
629,1527.53,3.907,479
630,1525.47,3.907,478
631,1524.56,3.906,477
632,1523.66,3.907,476
633,1522.78,3.907,475
634,1521.62,3.907,474
635,1520.25,3.907,473
636,1518.78,3.906,472
637,1517.06,3.906,471
638,1515.78,3.906,470
639,1514.34,3.905,469
640,1513.62,3.905,468
641,1512.06,3.905,467
642,1511.03,3.905,466
645,1495.14,3.896,463
646,1499.39,3.899,462
647,1499.84,3.901,461
648,1499.3,3.901,460
649,1497.82,3.901,459
650,1496.83,3.9,458
651,1494.53,3.899,457
652,1498.37,3.902,456
653,1497.98,3.902,455
654,1496.48,3.902,454
655,1494.59,3.902,453
656,1492.25,3.902,452
657,1492.55,3.903,451
658,1491.75,3.903,450
659,1491.39,3.903,449
660,1488.0,3.903,448
661,1489.78,3.903,447
662,1489.14,3.902,446
663,1488.3,3.902,445
664,1487.66,3.902,444
665,1486.14,3.901,443
666,1484.94,3.9,442
667,1449.77,3.882,441
668,1457.59,3.885,440
669,1467.69,3.891,439
670,1470.25,3.893,438
671,1467.78,3.892,437
672,1468.31,3.893,436
673,1467.06,3.893,435
674,1470.88,3.896,434
675,1466.28,3.893,433
676,1465.16,3.893,432
677,1465.78,3.894,431
678,1466.31,3.894,430
679,1466.28,3.895,429
680,1465.09,3.895,428
681,1464.19,3.894,427
682,1463.34,3.894,426
683,1461.91,3.893,425
684,1460.28,3.893,424
685,1458.47,3.893,423
686,1457.09,3.893,422
687,1455.72,3.893,421
688,1455.28,3.892,420
689,1454.38,3.892,419
690,1453.22,3.892,418
691,1428.0,3.879,417
692,187781.88,4.238,416
693,1428.67,3.865,415
694,1444.67,3.882,414
695,1449.02,3.886,413
696,1450.88,3.887,412
697,1450.05,3.888,411
698,1448.35,3.888,410
699,1446.5,3.889,409
700,1444.63,3.889,408
701,1425.76,3.883,407
702,1418.56,3.881,406
703,1415.01,3.881,405
704,1413.51,3.881,404
705,1411.97,3.882,403
706,1410.47,3.881,402
707,1407.88,3.881,401
708,1406.2,3.88,400
709,1404.25,3.88,399
710,1401.92,3.879,398
711,1399.52,3.879,397
712,1397.64,3.878,396
713,1396.25,3.879,395
714,1395.75,3.879,394
715,1391.61,3.879,393
716,1370.66,3.868,392
717,1386.5,3.872,391
718,1392.81,3.879,390
719,1394.59,3.879,389
720,1393.22,3.879,388
721,1392.03,3.879,387
722,1389.84,3.879,386
723,1388.16,3.879,385
724,1386.12,3.879,384
725,1384.16,3.879,383
726,1381.66,3.879,382
727,1380.31,3.879,381
728,1379.12,3.879,380
729,1377.28,3.878,379
730,1375.31,3.878,378
731,1371.94,3.877,377
732,1369.69,3.876,376
733,1365.12,3.874,375
734,1362.69,3.872,374
735,1362.47,3.873,373
736,1362.06,3.872,372
737,1361.81,3.873,371
738,1358.12,3.872,370
739,1349.09,3.867,369
740,1334.81,3.858,368
741,1356.25,3.867,367
742,1360.5,3.87,366
743,1360.94,3.87,365
744,1360.94,3.871,364
745,1359.75,3.871,363
746,1357.31,3.87,362
747,1354.19,3.87,361
748,1353.56,3.87,360
749,1352.0,3.869,359
750,1351.94,3.87,358
751,1351.69,3.87,357
752,1350.69,3.871,356
753,1350.0,3.871,355
754,1347.12,3.871,354
755,1345.62,3.871,353
756,1343.31,3.87,352
757,1341.62,3.87,351
758,1340.94,3.87,350
759,1341.19,3.87,349
760,1342.5,3.87,348
761,1333.0,3.869,347
762,1325.62,3.866,346
763,1316.06,3.862,345
764,1312.19,3.857,344
765,1339.75,3.868,343
766,1338.56,3.87,342
767,1336.69,3.87,341
768,1333.69,3.868,340
769,1330.5,3.868,339
770,1328.25,3.868,338
771,1326.88,3.867,337
772,1325.88,3.867,336
773,1326.06,3.867,335
774,1327.88,3.866,334
775,1327.81,3.866,333
776,1328.75,3.866,332
777,1326.81,3.867,331
778,1326.25,3.868,330
779,1324.75,3.868,329
780,1321.81,3.867,328
781,1320.19,3.867,327
782,1317.19,3.867,326
783,1310.75,3.864,325
784,1303.56,3.861,324
785,1298.06,3.858,323
786,1294.69,3.858,322
787,1295.12,3.858,321
788,1280.5,3.847,320
789,188394.5,4.233,319
790,1293.63,3.847,318
791,1299.71,3.853,317
792,1304.48,3.856,316
793,1306.34,3.858,315
794,1307.17,3.859,314
795,1307.97,3.86,313
796,1307.39,3.861,312
797,1304.38,3.86,311
798,1302.82,3.86,310
799,1300.64,3.86,309
800,1299.26,3.86,308
801,1293.77,3.858,307
802,1289.56,3.857,306
803,1291.0,3.858,305
804,1289.56,3.857,304
805,1293.44,3.857,303
806,1294.05,3.858,302
807,1292.55,3.857,301
808,1291.19,3.856,300
809,1289.16,3.856,299
810,1286.72,3.855,298
811,1286.34,3.857,297
812,1276.52,3.853,296
813,1269.92,3.846,295
814,1288.53,3.854,294
815,1285.78,3.856,293
816,1282.22,3.856,292
817,1279.69,3.855,291
818,1277.78,3.855,290
819,1275.59,3.854,289
820,1272.31,3.853,288
821,1271.78,3.852,287
822,1288.0,3.841,286
823,1272.84,3.852,285
824,1271.19,3.852,284
825,1266.66,3.852,283
826,1266.56,3.852,282
827,1269.56,3.853,281
828,1265.66,3.852,280
829,1270.38,3.854,279
830,1268.88,3.854,278
831,1266.78,3.854,277
832,1262.97,3.852,276
833,1262.53,3.853,275
834,1257.41,3.851,274
835,1252.62,3.85,273
836,1244.19,3.847,272
837,1245.25,3.842,271
838,1264.38,3.849,270
839,1262.56,3.851,269
840,1259.12,3.85,268
841,1257.25,3.851,267
842,1255.88,3.851,266
843,1253.56,3.851,265
844,1252.25,3.85,264
845,1250.44,3.849,263
846,1245.19,3.849,262
847,1237.31,3.847,261
848,1234.06,3.846,260
849,1229.69,3.844,259
850,1230.69,3.845,258
851,1231.88,3.844,257
852,1233.69,3.845,256
853,1238.19,3.846,255
854,1239.12,3.847,254
855,1237.12,3.847,253
856,1236.69,3.848,252
857,1228.81,3.846,251
858,1229.81,3.846,250
859,1222.62,3.844,249
860,1220.0,3.842,248
861,1212.69,3.833,247
862,1231.06,3.842,246
863,1226.38,3.843,245
864,1224.56,3.843,244
865,1222.88,3.842,243
866,1221.69,3.842,242
867,1221.25,3.842,241
868,1222.12,3.842,240
869,1220.25,3.842,239
870,1219.38,3.841,238
871,1213.25,3.841,237
872,1210.5,3.841,236
873,1209.12,3.841,235
874,1205.31,3.84,234
875,1204.81,3.84,233
876,1205.06,3.839,232
877,1206.81,3.841,231
878,1210.0,3.841,230
879,1205.81,3.841,229
880,1202.25,3.839,228
881,1198.56,3.838,227
882,1191.56,3.837,226
883,1188.06,3.835,225
884,1185.0,3.835,224
890,1211.42,3.832,218
891,1209.06,3.836,217
892,1204.93,3.837,216
893,1197.86,3.836,215
894,1193.98,3.835,214
895,1189.47,3.834,213
896,1186.66,3.834,212
897,1188.74,3.835,211
898,1184.26,3.833,210
899,1187.1,3.835,209
900,1187.62,3.836,208
901,1185.7,3.834,207
902,1184.7,3.835,206
903,1184.64,3.834,205
904,1185.25,3.835,204
905,1183.23,3.835,203
906,1180.92,3.834,202
907,1176.12,3.834,201
908,1159.66,3.829,200
909,1151.27,3.815,199
910,187299.68,4.221,198
911,1150.56,3.814,197
912,1160.71,3.821,196
913,1166.53,3.825,195
914,1169.98,3.828,194
915,1171.3,3.829,193
916,1172.71,3.831,192
917,1171.94,3.831,191
918,1170.49,3.831,190
919,1169.28,3.831,189
920,1166.62,3.831,188
921,1163.1,3.829,187
922,1160.87,3.83,186
923,1158.98,3.829,185
924,1157.41,3.829,184
925,1156.92,3.83,183
926,1156.61,3.83,182
927,1155.12,3.829,181
928,1153.92,3.829,180
929,1173.89,3.794,179
930,1139.3,3.813,178
931,1132.86,3.816,177
932,1138.66,3.82,176
933,1140.67,3.822,175
934,1152.3,3.82,174
935,1152.44,3.82,173
936,1147.91,3.822,172
937,1145.44,3.822,171
938,1143.72,3.822,170
939,1140.81,3.823,169
940,1139.59,3.823,168
941,1137.47,3.823,167
942,1134.97,3.823,166
943,1133.47,3.822,165
944,1131.5,3.822,164
945,1128.75,3.821,163
946,1126.94,3.82,162
947,1123.72,3.82,161
948,1115.5,3.817,160
949,1104.06,3.814,159
950,1095.91,3.81,158
951,1093.28,3.81,157
952,1094.31,3.808,156
953,1091.12,3.81,155
954,1096.09,3.811,154
955,1101.47,3.814,153
956,1106.75,3.814,152
957,1108.75,3.816,151
958,1112.62,3.808,150
959,1115.56,3.816,149
960,1109.38,3.816,148
961,1105.31,3.816,147
962,1103.94,3.815,146
963,1102.31,3.815,145
964,1101.38,3.815,144
965,1103.5,3.815,143
966,1105.88,3.815,142
967,1106.5,3.816,141
968,1103.94,3.817,140
969,1101.81,3.817,139
970,1096.06,3.815,138
971,1091.94,3.813,137
972,1083.0,3.81,136
973,1073.62,3.807,135
974,1068.5,3.806,134
975,1066.25,3.806,133
976,1067.69,3.805,132
977,1065.38,3.805,131
978,11315.0,3.812,130
979,1093.69,3.813,129
980,1090.69,3.812,128
981,1086.56,3.812,127
982,1081.69,3.8,126
983,1085.38,3.808,125
984,1076.56,3.806,124
985,1072.75,3.807,123
986,1060.81,3.802,122
987,1055.94,3.802,121
988,1050.12,3.8,120
989,1049.25,3.8,119
990,1042.62,3.798,118
991,1047.81,3.798,117
992,1040.0,3.797,116
993,1041.56,3.797,115
994,1036.06,3.796,114
995,1035.0,3.796,113
996,1033.62,3.795,112
997,1031.94,3.795,111
998,1032.0,3.796,110
999,1031.0,3.795,109
1000,1030.0,3.795,108
1001,1028.62,3.794,107
1002,1006.31,3.768,106
1003,1023.81,3.793,105
1004,1021.81,3.793,104
1005,1020.25,3.793,103
1006,1021.94,3.784,102
1007,186980.29,4.215,101
1008,1031.04,3.787,100
1009,1028.99,3.79,99
1010,1030.75,3.792,98
1011,1032.22,3.794,97
1012,1034.69,3.796,96
1013,1036.86,3.797,95
1014,1036.93,3.797,94
1015,1036.58,3.797,93
1016,1036.16,3.798,92
1017,1033.57,3.797,91
1018,1030.98,3.797,90
1019,1028.64,3.796,89
1020,1026.69,3.797,88
1021,1024.93,3.796,87
1022,1022.78,3.795,86
1023,1021.95,3.796,85
1024,1022.33,3.796,84
1025,1021.03,3.796,83
1026,1019.86,3.795,82
1027,1019.23,3.795,81
1028,1018.14,3.794,80
1029,1017.38,3.794,79
1030,1015.08,3.794,78
1031,1007.11,3.792,77
1032,998.47,3.778,76
1033,1011.5,3.787,75
1034,1010.88,3.79,74
1035,1010.75,3.792,73
1036,1007.81,3.791,72
1037,1007.09,3.792,71
1038,1007.88,3.791,70
1039,1007.16,3.791,69
1040,1004.59,3.792,68
1041,1001.97,3.791,67
1042,1001.09,3.791,66
1043,998.25,3.79,65
1044,997.66,3.791,64
1045,995.91,3.79,63
1046,992.81,3.788,62
1047,993.81,3.789,61
1048,994.78,3.788,60
1049,994.59,3.789,59
1050,993.62,3.789,58
1051,992.53,3.79,57
1052,991.12,3.79,56
1053,988.59,3.79,55
1054,985.25,3.789,54
1055,978.22,3.786,53
1056,969.47,3.782,52
1057,967.16,3.771,51
1058,980.62,3.782,50
1059,978.38,3.784,49
1060,976.62,3.784,48
1061,973.5,3.783,47
1062,971.69,3.783,46
1063,972.25,3.783,45
1064,973.25,3.784,44
1065,974.88,3.784,43
1066,973.56,3.784,42
1067,973.5,3.783,41
1068,969.38,3.782,40
1069,968.88,3.783,39
1070,967.56,3.783,38
1071,967.69,3.782,37
1072,964.56,3.783,36
1073,962.06,3.783,35
1074,962.31,3.782,34
1075,962.88,3.784,33
1076,962.06,3.783,32
1077,961.88,3.783,31
1078,957.25,3.782,30
1079,951.0,3.779,29
1080,946.56,3.776,28
1081,942.44,3.776,27
1082,941.5,3.765,26
1083,952.44,3.775,25
1084,947.94,3.776,24
1085,945.19,3.776,23
1086,948.31,3.776,22
1087,949.5,3.778,21
1088,948.25,3.778,20
1089,948.62,3.778,19
1090,948.25,3.778,18
1091,949.75,3.779,17
1092,949.69,3.779,16
1093,948.31,3.779,15
1094,947.81,3.779,14
1095,945.94,3.779,13
1096,944.25,3.778,12
1097,942.0,3.778,11
1098,941.19,3.777,10
1099,939.06,3.777,9
1100,937.88,3.776,8
1101,938.75,3.777,7
1102,937.12,3.777,6
1103,933.81,3.776,5
1104,925.75,3.773,4
1105,921.62,3.772,3
1106,919.12,3.77,2
1107,914.06,3.758,1
1108,949261.22,4.209,0
1,2590.02,3.66,1133
2,7342.94,4.237,1132
3,7309.44,4.239,1131
4,7298.15,4.241,1130
6,64732.97,4.286,1128
7,3329.98,3.698,1127
8,6029.98,4.044,1126
9,6029.98,4.046,1125
10,6029.98,4.044,1124
11,423018.97,4.269,1123
12,8414.98,4.032,1122
13,2263.2,4.036,1121
14,2260.8,4.036,1120
15,2258.4,4.037,1119
16,2256.0,4.038,1118
17,2253.6,4.039,1117
18,2251.2,4.039,1116
19,2246.4,4.039,1115
20,2244.0,4.039,1114
21,2241.6,4.039,1113
22,2239.2,4.039,1112
23,2234.41,4.039,1111
24,2234.39,4.04,1110
25,2234.73,4.04,1109
26,2232.0,4.04,1108
27,2229.61,4.04,1107
28,2227.19,4.04,1106
29,2224.8,4.04,1105
30,2222.36,4.04,1104
31,2220.0,4.04,1103
32,2220.0,4.04,1102
33,2217.59,4.04,1101
34,2215.2,4.04,1100
35,2215.22,4.021,1099
36,2222.38,4.038,1098
37,2222.41,4.04,1097
38,2220.0,4.04,1096
39,2215.19,4.04,1095
40,2212.78,4.04,1094
41,2210.41,4.04,1093
42,2208.0,4.04,1092
43,2208.0,4.04,1091
44,2205.59,4.04,1090
45,2203.19,4.04,1089
46,2200.81,4.039,1088
47,2198.41,4.039,1087
48,2196.0,4.039,1086
49,2193.59,4.039,1085
50,2193.59,4.039,1084
51,2191.19,4.039,1083
52,2191.91,4.039,1082
53,2188.81,4.039,1081
54,2186.38,4.039,1080
55,2186.44,4.038,1079
56,2184.0,4.038,1078
57,2184.0,4.038,1077
58,2181.56,4.038,1076
59,2179.19,4.018,1075
60,205853.38,4.271,1074
61,2172.0,3.998,1073
62,2172.0,4.0,1072
63,2172.0,4.001,1071
64,2172.0,4.001,1070
65,2172.0,4.001,1069
66,2172.0,4.001,1068
67,2160.0,4.001,1067
68,2160.0,4.001,1066
69,2160.0,4.001,1065
70,2160.03,4.001,1064
71,2160.0,4.002,1063
72,2160.0,4.002,1062
73,2160.0,4.002,1061
74,2148.0,4.002,1060
75,2148.0,4.002,1059
76,2148.0,4.002,1058
77,2148.0,4.001,1057
78,2148.0,4.002,1056
79,2148.0,4.002,1055
80,2148.0,4.002,1054
81,2136.0,4.001,1053
82,2136.0,4.002,1052
83,2136.0,4.002,1051
84,2150.41,4.013,1050
85,2148.0,3.999,1049
86,2148.0,4.001,1048
87,2136.0,4.001,1047
88,2136.0,4.001,1046
89,2136.0,4.002,1045
90,2136.0,4.001,1044
91,2136.0,4.001,1043
92,2136.0,4.001,1042
93,2124.0,4.0,1041
94,2124.0,4.0,1040
95,2124.0,4.0,1039
96,2124.0,4.001,1038
97,2124.0,4.001,1037
98,2124.0,4.0,1036
99,2124.0,4.0,1035
100,2123.69,3.999,1034
101,2112.0,4.0,1033
102,2120.91,3.999,1032
103,2112.0,3.999,1031
104,2117.12,3.999,1030
105,2112.0,3.999,1029
106,2112.0,3.999,1028
107,2112.0,3.998,1027
108,2123.0,4.009,1026
109,202900.55,4.271,1025
110,2124.0,3.99,1024
111,2124.0,3.993,1023
112,2124.0,3.993,1022
113,2112.0,3.994,1021
114,2112.0,3.994,1020
115,2112.0,3.994,1019
116,2112.0,3.994,1018
117,2112.0,3.994,1017
118,2112.0,3.994,1016
119,2110.17,3.994,1015
120,2100.0,3.994,1014
121,2100.0,3.994,1013
122,2100.0,3.994,1012
