电池ID,测试序号,唯一ID,文件名,Capacity,Temperature
B0055,96,7410,07410.csv,1.0742513141424725,4
B0055,98,7412,07412.csv,1.0405614734131499,4
B0055,100,7414,07414.csv,1.0575656535324895,4
B0055,104,7418,07418.csv,1.0983528970914622,4
B0055,108,7422,07422.csv,1.109758993739737,4
B0055,110,7424,07424.csv,1.0793315779206873,4
B0055,112,7426,07426.csv,1.0716159094756148,4
B0055,114,7428,07428.csv,1.0746464211019797,4
B0055,116,7430,07430.csv,1.08643683065179,4
B0055,120,7434,07434.csv,1.1340138347387958,4
B0055,122,7436,07436.csv,1.1176964717951587,4
B0055,124,7438,07438.csv,1.1046468529644289,4
B0055,126,7440,07440.csv,1.089700148407426,4
B0055,128,7442,07442.csv,1.075533547538172,4
B0055,132,7446,07446.csv,1.0609866776144368,4
B0055,134,7448,07448.csv,1.0518218041615568,4
B0055,136,7450,07450.csv,1.0553857898132757,4
B0055,138,7452,07452.csv,1.0533102333691788,4
B0055,140,7454,07454.csv,1.0315365260084348,4
B0055,144,7458,07458.csv,1.0533401053259415,4
B0055,146,7460,07460.csv,1.0317876798810788,4
B0055,148,7462,07462.csv,1.0354207912157296,4
B0055,150,7464,07464.csv,1.0322251791310608,4
B0055,152,7466,07466.csv,1.011543397303472,4
B0055,156,7470,07470.csv,1.0413760568150228,4
B0055,158,7472,07472.csv,1.02174193386881,4
B0055,160,7474,07474.csv,1.0133135547969283,4
B0055,162,7476,07476.csv,1.0299942559626907,4
B0055,164,7478,07478.csv,1.0189349807814327,4
B0055,168,7482,07482.csv,1.0290879520854017,4
B0055,172,7486,07486.csv,1.0567629241900045,4
B0055,174,7488,07488.csv,1.0291668536316647,4
B0055,176,7490,07490.csv,1.0321298444901021,4
B0055,178,7492,07492.csv,1.0409230283951276,4
B0055,180,7494,07494.csv,1.011161098766987,4
B0055,184,7498,07498.csv,1.0337876112911784,4
B0055,186,7500,07500.csv,1.003994224020383,4
B0055,188,7502,07502.csv,1.0334195479955004,4
B0055,190,7504,07504.csv,1.0098936564116459,4
B0055,192,7506,07506.csv,1.0126262447940628,4
B0055,196,7510,07510.csv,0.9948742055727694,4
B0055,198,7512,07512.csv,1.0240799556179332,4
B0055,200,7514,07514.csv,1.0208889510043027,4
B0055,202,7516,07516.csv,1.016100815944114,4
B0055,204,7518,07518.csv,0.9987875345106277,4
B0055,208,7522,07522.csv,1.0158868294923784,4
B0055,210,7524,07524.csv,0.9963437517762594,4
B0055,212,7526,07526.csv,1.0053777381419529,4
B0055,214,7528,07528.csv,1.009132291002791,4
B0055,216,7530,07530.csv,0.9984581240784203,4
B0055,220,7534,07534.csv,1.0892389324114138,4
B0055,224,7538,07538.csv,1.0793936031703524,4
B0055,226,7540,07540.csv,1.032614295314224,4
B0055,228,7542,07542.csv,1.0498572649026638,4
B0055,230,7544,07544.csv,1.0453902697248563,4
B0055,232,7546,07546.csv,1.0001607736713514,4
B0055,236,7550,07550.csv,1.0084094786878157,4
B0055,238,7552,07552.csv,1.003655158082039,4
B0055,240,7554,07554.csv,1.0285269676595319,4
B0055,242,7556,07556.csv,0.9816844358987022,4
B0055,244,7558,07558.csv,1.0127121434171131,4
B0055,248,7562,07562.csv,1.0201379996149256,4
B0055,250,7564,07564.csv,0.9907591663373165,4
